ra,dec,g
315.1472927969737,54.52936807063094,9.207647
315.14661131136785,54.52417999980435,11.324919
315.14841078316505,54.54661050836511,13.696152
315.136871314541,54.54316851685006,13.740956
315.115269781724,54.54195819861846,13.872992
315.13656386488555,54.54307672549033,13.876502
315.1040172098097,54.53714131637175,13.979352
315.14117304699397,54.52778346465311,14.615989
315.12279562810426,54.57421532723835,14.636447
315.14184620686217,54.57119433510931,14.744578
315.1097165133839,54.55445415811301,14.92076
315.12048364805503,54.57021244809848,15.049373
315.1238669844859,54.56921110684643,15.268238
315.17173920578114,54.523225213218986,15.417685
315.15463040161615,54.53764173519184,15.468161
315.1517609576698,54.51566205875201,15.626844
315.13768263673535,54.51163944440171,15.69722
315.0908947582598,54.54009912789138,15.71139
315.148851107143,54.553029423763924,15.74272
315.18571213530225,54.5305503180608,15.855856
315.1553288963803,54.557816320149094,15.96594
315.16964055421386,54.52320646008511,16.005413
315.10945596697246,54.52373420567802,16.050314
315.15715046832497,54.5292380498327,16.218079
315.10776526569333,54.54487782375046,16.219948
315.1555905584096,54.545645112624925,16.397556
315.18583194690177,54.53206809604564,16.424381
315.1070017829743,54.55698965701712,16.473688
315.13475045617673,54.515501972145145,16.627808
315.1568215613616,54.53750699724138,16.698046
315.14790574845085,54.55169384405306,16.702286
315.16233674521027,54.515032482092025,16.725382
315.1005788562428,54.557095502305735,16.76955
315.10863007032196,54.53542746720019,16.805674
315.16572437069357,54.5452926199108,16.849016
315.1467231505808,54.525597438200805,16.855494
315.1697073497876,54.54532871761279,16.903593
315.0884433277055,54.54389606956063,17.018362
315.1760204280955,54.536709056765645,17.085297
315.1583756858564,54.527562872995354,17.13593
315.1738664452553,54.56555890007622,17.257532
315.1511549691654,54.54943891372753,17.272238
315.1516713580439,54.52698422651131,17.364477
315.1490142292623,54.565714633547046,17.376087
315.1139946475337,54.547209512783056,17.388771
315.15530345934917,54.54636127390177,17.45961
315.1508083841768,54.529827545846345,17.494062
315.15299103316363,54.526104186331736,17.538836
315.110797166351,54.53721341371726,17.539755
315.0879861494993,54.53986632664209,17.5877
315.11517000562407,54.56402785499617,17.614664
315.15309313154575,54.513178884613055,17.638811
315.1122801574338,54.52445092507315,17.72976
315.1309407216423,54.56412980841535,17.732597
315.1586788755628,54.52504966821651,17.747713
315.1126760600241,54.53031206597933,17.757448
315.1558362384151,54.51898093309303,17.75775
315.15054688714247,54.52356566290518,17.800428
315.1841888369507,54.52715208472472,17.850468
315.1309892159572,54.56910146719576,17.874327
315.1453444273595,54.5236821168852,17.91843
315.1017013887193,54.53754898877885,17.95898
315.11371566573985,54.54707799553842,17.980402
315.15511455804665,54.520930854604124,17.99062
315.17361428669653,54.55241046445372,17.994953
315.1678785055135,54.53742663552551,17.999851
315.16552882890767,54.55895537285146,18.041794
315.13286503594514,54.518371200293785,18.050966
315.15238298107727,54.562259234069174,18.056826
315.1512533131704,54.52865482686749,18.078781
315.1117102596743,54.53379895738572,18.101652
315.1692146087672,54.563081194928714,18.13857
315.1580251330454,54.5168701947187,18.155296
315.1874772619872,54.54434815167506,18.165257
315.1802946999432,54.527232642462145,18.176102
315.10278318304967,54.52308739573576,18.181963
315.1128057826344,54.53524192975297,18.188116
315.18657673240716,54.535120731864,18.196522
315.0971809698502,54.56259305507556,18.228668
315.16226060249807,54.5603035532653,18.23499
315.1435858672491,54.570501507510436,18.283293
315.14208678113414,54.55181883037462,18.323318
315.1079033243378,54.55176876505534,18.327473
315.1321258492219,54.54468468074726,18.34874
315.16979853791764,54.54073717263451,18.387318
315.0845742014418,54.55355422467058,18.420086
315.1159573148468,54.53933972811269,18.459522
315.141509755875,54.5716841721954,18.469728
315.1163302400199,54.55376494208248,18.474403
315.1544688470518,54.550057118273266,18.484077
315.1793011381853,54.54804762455111,18.500353
315.149280215801,54.51440156698139,18.50247
315.1629670651787,54.53917582678493,18.517027
315.12748277135466,54.52369353359722,18.550625
315.1005188048132,54.52235477744398,18.565147
315.10621430970656,54.56940063384977,18.578875
315.15579790982616,54.51937506311059,18.583363
315.1573204366672,54.52829747089305,18.583878
315.15590637478994,54.52928002524171,18.585625
315.15546778089913,54.52106986704019,18.613874
315.1238866054666,54.56568031236709,18.623549
315.1380701389132,54.512379785964114,18.625416
315.09730790777445,54.54539599390693,18.677856
315.1594488382697,54.525143315282484,18.682125
315.1371315768276,54.56197341574582,18.71355
315.17689729754034,54.56255656120622,18.71421
315.1872175348,54.54605685596789,18.737417
315.1856710731322,54.55625799055132,18.737988
315.08682445500705,54.54197371114043,18.752277
315.1296412801952,54.54880146450664,18.764448
315.0853622368956,54.548234126485625,18.769575
315.17331278752766,54.56500633718203,18.771988
315.17277362617637,54.52838385037625,18.818504
315.1417631948535,54.57082942996592,18.828667
315.11982614379724,54.57000042094817,18.83203
315.106885237958,54.53700589740474,18.864943
315.1204643801878,54.55777929813778,18.876108
315.12075809856015,54.54877067608386,18.876863
315.1788050720796,54.54602802217024,18.893349
315.16167135114847,54.571387725514384,18.905947
315.1133092476362,54.539404078451405,18.948984
315.16292141579083,54.54169598865413,18.950974
315.08698287422345,54.552856392897695,18.960203
315.14452766666983,54.52571401661333,18.989244
315.11719225477094,54.521932041756855,19.012684
315.1253047995009,54.53314704636204,19.074532
315.0968296212483,54.542683156891734,19.081951
315.1115135081874,54.568709626032884,19.144035
315.1324119346265,54.56471029692795,19.151628
315.1831631543905,54.53027115309705,19.192635
315.1481137252449,54.5329333406334,19.193832
315.1510231976242,54.559097177559664,19.244171
315.1514383068497,54.54805001170625,19.244255
315.1722040569984,54.53067118309032,19.298595
315.1179938913361,54.52962150565722,19.298853
315.1316451972547,54.535118100299734,19.332518
315.09970789148235,54.55876718980328,19.333467
315.11635341309494,54.52878593788561,19.336092
315.0967501395897,54.527722246968246,19.371088
315.1472367773508,54.51690091659673,19.373285
315.1503828934789,54.52102570896416,19.374804
315.1495585791078,54.54981077993706,19.37864
315.17204632428707,54.555097668124844,19.394548
315.1001096276995,54.56444089562728,19.409689
315.1498624670489,54.55325813210224,19.412165
315.13904724209806,54.547986191714536,19.421848
315.16336008117963,54.554541233330475,19.446468
315.1869922160951,54.537059607122266,19.447973
315.1464708921966,54.541515950227016,19.462618
315.12213992416395,54.570418959219296,19.474241
315.16047539632575,54.545756808438384,19.474264
315.1254798190568,54.522651539176564,19.484894
315.138839564389,54.53729888921052,19.491987
315.1738182750074,54.52431106884338,19.494104
315.0916131030553,54.55507751334756,19.496038
315.16942892202303,54.560009444270406,19.529087
315.1371493742627,54.546588782085834,19.532578
315.15999019753764,54.542718731990945,19.533121
315.1828769933923,54.5302870144176,19.537508
315.139900802897,54.57336627959817,19.538153
315.1341447633074,54.557906925565256,19.546526
315.15662106591986,54.53060389080091,19.561916
315.0942587841899,54.55972671869338,19.574635
315.1852875169843,54.547099327391884,19.577997
315.13173316658157,54.563665799269195,19.585539
