g,bp_rp
16.652697,1.0715408
16.653713,0.96468544
16.65376,1.0833073
16.656765,0.9419193
16.65747,0.9478626
16.659481,1.1240273
16.663834,1.1982718
16.664782,1.9543695
16.6648,0.99980545
16.664864,1.0688114
16.666836,0.94417953
16.67063,1.2424145
16.671696,1.0099907
16.672256,1.5317965
16.674114,1.0125866
16.676388,0.95183945
16.676449,0.93445206
16.676737,1.1324768
16.678339,0.9947777
16.679415,1.2444983
16.680822,0.9867401
16.680984,2.4089537
16.682005,1.238842
16.682766,1.2949066
16.683207,1.2859297
16.684137,1.0583954
16.685135,1.1973648
16.68802,0.48238182
16.690054,1.1622467
16.690933,1.5464706
16.691307,1.1172256
16.694393,2.0977964
16.695833,1.2427292
16.696337,1.2118282
16.696795,1.0499458
16.698732,1.0179081
16.69877,1.049654
16.699825,1.154995
16.702957,0.9622383
16.70515,1.090826
16.706957,1.1094322
16.707638,2.186512
16.710058,0.9835167
16.712992,0.96658134
16.713457,1.0624866
16.714312,1.0366192
16.714676,1.1935234
16.716486,1.0128002
16.716785,1.0786152
16.717113,1.027916
16.71902,1.0656948
16.7195,0.9996357
16.721004,0.98080635
16.722448,1.0536003
16.72268,1.2501354
16.723717,0.9622364
16.724184,1.6313848
16.724867,1.0050621
16.724943,1.0688667
16.725483,1.0501022
16.726946,0.995142
16.730623,1.0003891
16.730694,1.0741978
16.730745,0.9355202
16.731462,1.0579414
16.731562,1.8003426
16.734234,1.2840319
16.73544,1.0685244
16.740868,1.2758598
16.741945,1.582017
16.744467,1.5328817
16.74859,0.9534111
16.74891,1.4268265
16.749128,1.0545311
16.749132,1.0678024
16.758097,1.4041605
16.75878,1.1701088
16.759743,1.121891
16.761715,1.0524082
16.76399,1.8336611
16.766148,1.1565399
16.766716,1.1341057
16.768751,1.6240444
16.769718,1.2895803
16.771864,1.0470333
16.773258,1.1653767
16.774261,1.2492027
16.776535,1.2239647
16.780432,0.943264
16.782167,1.2156487
16.784111,0.953537
16.7842,1.047657
16.785786,0.9731922
16.78618,1.7216148
16.786526,0.9720402
16.787905,1.3859377
16.78844,1.1893044
16.78924,0.77228737
16.790277,1.3210583
16.792356,1.0155392
16.79542,1.2291431
16.795845,0.9819565
16.796192,1.2158089
16.796206,1.8458691
16.797192,1.0101051
16.797426,1.0958977
16.798779,1.3711777
16.8011,1.3175297
16.801395,1.0844612
16.802921,1.4221992
16.802938,1.932785
16.80361,
16.80432,1.1146946
16.806896,1.1278877
16.806976,0.96486473
16.809286,1.1975365
16.811726,1.3268547
16.813667,1.0426598
16.816296,1.1388073
16.817184,1.024128
16.81892,0.9565277
16.818968,1.3893547
16.81904,1.1302414
16.822285,1.2214069
16.823195,1.2408981
16.824242,1.2602234
16.828653,2.0701637
16.829306,1.1730232
16.829681,2.040184
16.830742,0.967947
16.830965,1.4873505
16.832582,1.2617588
16.83261,1.032362
16.835978,0.9663296
16.837736,1.0123634
16.837809,1.1078987
16.839266,1.1079025
16.8396,1.6102715
16.84135,1.4160061
16.845024,0.98696136
16.846188,1.7725925
16.848389,1.0504894
16.849733,1.0124588
16.850868,1.0647144
16.85112,1.021841
16.851587,1.0356503
16.852903,1.081481
16.8559,1.1132603
16.857935,1.0837917
16.858078,1.040102
16.859114,0.9715042
16.859293,0.9182358
16.864141,1.4986897
16.864344,1.0405388
16.864449,1.0377693
16.866076,1.2054176
16.866615,1.0576096
16.872337,1.0617466
16.875288,1.2164001
16.877823,1.0329914
16.87783,2.4519672
16.877964,0.98942757
16.88038,0.9783268
16.88088,1.2266312
16.885109,1.1508808
16.887022,1.0005283
16.888168,0.9764633
16.888788,1.2616043
16.891548,1.0223827
16.893923,1.0593414
16.894215,1.0450745
16.898506,1.4262753
16.899422,1.0162792
16.901052,1.0654631
16.901611,1.0880108
16.902264,1.1603584
16.902485,1.5271301
16.903927,1.0071354
16.90514,1.1577663
16.90607,1.3833885
16.90628,1.1971283
16.906569,1.042942
16.911741,0.98701096
16.915604,0.9963169
16.919113,0.9998665
16.919487,1.5421677
16.919983,1.2058563
16.92049,1.2729034
16.920507,1.1097565
16.92311,1.1894102
16.924635,1.2077255
16.926355,0.98942184
16.930616,1.4034328
16.932127,1.0371342
16.934736,1.0659332
16.937088,1.107708
16.938747,1.1665974
16.940536,1.633276
16.941639,1.041193
16.942755,1.102293
16.943533,2.2666273
16.94532,1.0355682
16.945368,1.0504589
16.948383,0.96487427
16.95022,1.3666973
16.9505,1.1761456
16.951479,1.0310669
16.951992,1.17486
16.952768,0.9881382
16.953697,1.5924911
16.953817,1.0414534
16.954039,1.1870842
16.955278,1.1718159
16.965242,1.2246704
16.96557,1.1852493
16.967499,1.0103226
16.969976,1.33325
16.971281,1.5728207
16.97136,1.1554565
16.972807,1.1816883
16.975082,1.1556568
16.97642,0.92415047
16.977467,1.029377
16.977522,1.29035
16.977888,1.0674419
16.978369,1.1911297
16.979507,1.164074
16.980247,1.0343647
16.980879,1.3742142
16.981504,0.97670364
16.981594,1.0474739
16.982124,1.0081711
16.982237,1.1445065
16.982338,1.192009
16.984055,1.4462814
16.984747,1.4903507
16.984959,1.2187805
16.985353,1.4556999
16.986067,0.9893513
16.991474,1.0851727
16.991596,1.0728092
16.991896,0.9888191
16.993153,1.0635624
16.993292,1.1853065
16.993437,1.1630497
16.99598,1.1219845
16.997261,1.3774834
16.99738,2.247509
16.998573,1.0715504
16.9992,0.9998913
16.99982,0.99697304
17.002224,1.1876717
17.004324,1.5384331
17.006182,1.2747421
17.006496,1.4067478
17.007215,1.0200977
17.00833,0.8951702
17.011272,1.173357
17.01191,1.0471878
17.012861,1.2402077
17.013113,1.3344374
17.01316,1.1399193
17.013348,1.2726746
17.015394,1.1666737
17.017927,1.0344067
17.019064,1.3978596
17.019522,0.9949627
17.020018,1.1206169
17.020716,1.2302437
17.023027,2.3860893
17.023111,0.9696865
17.025497,1.3007412
17.027874,1.0700054
17.028429,1.2777786
17.031084,1.2085018
17.031754,1.2057877
17.03196,1.2004223
17.0335,1.6070747
17.033741,0.98264885
17.035526,1.0771103
17.036343,1.0477753
17.037659,1.0939217
17.03961,1.2810764
17.039925,1.4844494
17.040945,1.2940426
17.042158,1.0508404
17.043196,1.0740185
17.045204,1.0720043
17.045227,1.144556
17.04784,1.2461777
17.048222,1.0304146
17.048641,0.9855633
17.049809,1.2272396
17.050852,0.9989624
17.053532,1.0974541
17.055897,0.97485733
17.057436,1.099308
17.058128,1.040432
17.05961,1.0178795
17.059933,1.2555122
17.060377,1.0194817
17.064554,1.2076359
17.065287,2.0319176
17.065815,1.0199986
17.066202,1.0898228
17.069277,1.2709866
17.074467,1.0277348
17.076769,1.4217396
17.078226,1.5576115
17.079227,1.2765789
17.080132,1.6983948
17.082432,1.0307121
17.083872,1.4336758
17.08446,1.0097504
17.084887,1.0471458
17.085285,1.0668755
17.088696,1.1507149
17.090553,1.1224098
17.091803,1.0588322
17.0926,1.2035847
17.09324,1.1432209
17.09418,1.1162434
17.097034,1.0341072
17.097414,1.1350212
17.097494,0.9796848
17.097748,1.0285931
17.098446,2.0171452
17.099522,1.0142937
17.100744,1.1168041
17.10153,0.9650192
17.102547,0.99915504
17.102575,1.0564842
17.103046,1.0685921
17.103823,1.4575424
17.104773,1.1259441
17.104914,1.4706707
17.105488,1.3376808
17.106792,1.4539833
17.11027,1.4129257
17.110632,1.0691795
17.110756,1.0325928
17.11181,1.0259342
17.112223,1.0605488
17.114468,1.2196465
17.115072,1.4560566
17.116636,1.7529793
17.11819,1.1673698
17.119173,0.97295
17.11993,1.2417774
17.12177,1.3354378
17.123446,1.3651867
17.124834,1.2089748
17.124966,1.2548008
17.126072,1.5271626
17.126598,1.079174
17.126877,1.031599
17.127136,1.0840588
17.128954,1.1106243
17.129467,1.8957729
17.129995,1.2985954
17.130592,1.1035881
17.132534,1.1387424
17.132708,1.2144794
17.133842,1.1096878
17.136526,1.4788647
17.13828,1.81147
17.139395,2.620634
17.1394,0.9883156
17.14768,1.2303658
17.14781,1.0763302
17.149517,1.0850735
17.149853,2.0268383
17.15017,1.1040173
17.152023,1.0461617
17.155262,1.3510513
17.15652,1.0307713
17.157005,1.304718
17.160244,1.3593063
17.160603,1.4717503
17.16137,1.1414547
17.162151,1.3525944
17.16264,1.1041756
17.162727,1.0796013
17.16664,1.3069954
17.167295,0.9012394
17.167988,1.0258331
17.17088,1.0383682
17.173714,1.0609894
17.174067,1.1240101
17.175968,1.1089058
17.17656,1.0836506
17.17951,1.1985531
17.179958,1.0096455
17.181822,1.4392948
17.1822,1.3417072
17.185213,1.393877
17.186304,1.3319073
17.186937,1.1376743
17.18964,1.1192188
17.190023,1.3340874
17.191313,1.2478104
17.192284,1.4259796
17.193823,1.0899181
17.194742,1.1387424
17.19713,1.0259933
17.19744,1.2361908
17.19901,1.3631954
17.19913,1.2321987
17.19926,1.0363979
17.200144,1.0223904
17.200558,1.1373177
17.200827,1.1097507
17.203457,1.177351
17.203617,1.048603
17.20474,1.0534973
17.205326,1.1582832
17.206703,1.2507057
17.208818,1.3857136
17.209696,1.0108223
17.209967,1.1482468
17.211527,1.0693493
17.211607,1.526371
17.212847,1.0549641
17.213486,1.2692719
17.215364,1.3745193
17.21757,1.1015244
17.22096,1.3168449
17.221233,1.1872406
17.222178,1.0614185
17.223185,1.0781593
17.227938,1.1111469
17.228756,1.7934246
17.229261,1.3037624
17.2301,1.0543747
17.23088,1.3214054
17.23102,1.0427685
17.23152,1.254364
17.233473,1.0157604
17.23366,1.2694321
17.233831,1.3413067
17.235346,1.1859818
17.236128,1.12463
17.236471,1.3369846
17.237665,1.1822033
17.239368,1.1284962
17.240108,1.0984192
17.240929,1.0892792
17.241028,2.1278439
17.245531,1.1550884
17.246061,1.2938595
17.247074,2.1021938
17.247755,1.2953014
17.247808,1.282465
17.249395,1.1412468
17.249447,1.2354622
17.251589,1.2156792
17.251766,1.137188
17.252321,1.1365662
17.252752,1.1126137
17.254833,1.210701
17.254866,1.0865631
17.257587,1.0307617
17.260357,1.0748119
17.260796,1.4157677
17.26127,1.1806297
17.262154,1.0225754
17.264208,1.1235962
17.26462,1.2453289
17.265362,1.0736351
17.267075,2.0733204
17.268661,1.0610485
17.268818,1.6518211
17.272583,1.2033691
17.272959,0.9859657
17.279991,1.1037216
17.280706,1.4306927
17.28152,1.2067509
17.281761,1.2053528
17.282494,1.0917339
17.282806,1.1506233
17.284096,1.8543491
17.284908,1.3145828
17.284964,1.0239162
17.28666,1.103056
17.29325,1.1165466
17.294662,1.0958672
17.295816,1.1188145
17.295956,1.8451347
17.296598,2.2675247
17.296621,1.0731735
17.296967,1.0388336
17.297821,1.3575993
17.29817,1.0270863
17.298532,1.1227322
17.298964,1.1786766
17.300974,1.2277546
17.30176,1.434658
17.302864,1.2478046
17.303223,1.0597267
17.304514,1.9500084
17.305937,1.0495834
17.306702,1.2385845
17.30742,1.1335125
17.308626,1.0346165
17.31243,1.302414
17.313425,1.5541763
17.313477,1.1733494
17.313898,1.0326195
17.314623,1.3146496
17.315624,1.0173054
17.31665,1.3837929
17.317719,1.313961
17.317932,1.8476715
17.320597,1.1582127
17.321266,0.7285557
17.322422,1.1491375
17.32522,1.0858727
17.325565,1.0515194
17.32587,1.0647602
17.325888,1.0908718
17.328959,1.1492329
17.329844,1.3479214
17.33049,1.1346588
17.330547,0.88238144
17.331818,1.0645123
17.333462,1.0412693
17.335918,1.1554813
17.337645,1.1799641
17.339209,1.1926479
17.339304,1.295393
17.339714,1.3707333
17.341965,1.0715923
17.342054,1.4826851
17.342184,1.0575771
17.343544,0.891304
17.345472,1.1120586
17.345928,1.5230675
17.346207,1.1910324
17.346306,1.0130177
17.35252,1.2086334
17.353027,1.0694752
17.355618,1.0560284
17.356295,1.6974716
17.359722,1.5734959
17.360989,1.1620045
17.361725,1.2037678
17.363544,1.2195034
17.364311,1.0114365
17.36462,1.0354614
17.364689,1.0266056
17.36522,1.2876568
17.36594,1.579359
17.366188,1.0263081
17.366953,1.234026
17.367586,1.1368408
17.36912,1.0594654
17.369686,1.2646046
17.37156,1.1233921
17.371862,1.0606174
17.37197,1.4512959
17.373226,1.0886192
17.3756,1.0831699
17.377142,1.2721558
17.377892,1.0335178
17.378223,1.1547318
17.379526,
17.380611,1.0939846
17.381773,1.4824219
17.381907,1.0193367
17.382572,1.2105217
17.382607,1.312933
17.38265,1.1538429
17.383253,1.0606155
17.384823,1.081358
17.386335,1.118412
17.386494,2.383894
17.389198,1.1470032
17.390831,1.3584538
17.39227,1.0715714
17.394236,1.4659824
17.394289,1.0965939
17.394312,1.0815735
17.401503,1.145113
17.401527,1.0217457
17.40359,1.4111652
17.406305,1.2304287
17.406927,0.95148087
17.408146,1.0967197
17.408594,1.3836155
17.408838,1.1491375
17.411236,1.0177059
17.412624,3.4167118
17.413338,1.0892849
17.414598,1.1536598
17.415361,1.1014233
17.417635,1.030077
17.418095,2.2607975
17.419352,1.1231613
17.420591,1.0368481
17.422197,2.2538242
17.422968,1.0043888
17.423538,1.2581444
17.42384,1.0802212
17.424524,0.9974499
17.425156,1.1870823
17.427399,1.2064743
17.42791,1.0972214
17.428522,1.0544014
17.42884,1.3727913
17.429592,1.1123219
17.429966,1.21031
17.430403,1.308176
17.430626,1.0960236
17.430964,2.60812
17.431412,1.1979542
17.431717,1.1666031
17.432526,1.5225124
17.432793,1.2164326
17.433792,1.1734123
17.434135,0.9476452
17.434242,0.8823166
17.43538,1.1056309
17.437246,1.0379448
17.437408,1.2965279
17.437931,1.1547642
17.438335,1.415987
17.438396,1.1430206
17.438887,1.0554523
17.440416,1.146843
17.440933,1.3102245
17.441511,1.3146629
17.441742,1.3527927
17.442148,1.1580448
17.442865,1.0295658
17.443068,1.1692772
17.443674,
17.446814,1.1127605
17.4483,1.2459736
17.45224,
17.453398,1.1634998
17.454771,1.2159138
17.454905,1.0639172
17.45511,1.1855927
17.45585,1.3555965
17.457872,1.2825661
17.458298,1.2142067
17.45846,1.1060696
17.46054,1.3414822
17.462063,1.1470871
17.462683,1.5768032
17.463047,1.2277756
17.463364,0.9710369
17.463732,0.9616051
17.466717,1.0968304
17.469572,1.1470337
17.470104,1.0395279
17.470716,2.413
17.472265,1.098587
17.472948,1.2736301
17.474297,1.0385132
17.474566,1.2936916
17.474644,1.113451
17.47617,1.2118301
17.47796,1.221281
17.480043,1.2401009
17.481642,1.201849
17.482027,1.0579128
17.482973,1.0545921
17.484941,1.2017288
17.48546,1.4902363
17.48634,1.3593693
17.48828,1.0590019
17.48912,1.1805096
17.490217,1.3326473
17.490602,1.0690823
17.49136,1.0773449
17.493166,1.1151009
17.494274,1.2765713
17.495035,0.7720547
17.49897,1.0715828
17.500475,1.0645523
17.501524,0.9939194
17.502375,1.126545
17.502918,1.155777
17.50294,1.0942154
17.503206,1.4082203
17.504091,1.4824982
17.504587,1.5056477
17.505875,1.1119995
17.505886,1.180397
17.506405,2.11347
17.509817,1.0540943
17.510204,1.5062771
17.5109,0.9420223
17.512814,1.4685764
17.513647,1.383419
17.514112,1.086359
17.514797,0.9620609
17.51638,1.233572
17.516773,1.1145363
17.516947,2.6814919
17.51819,1.4681301
17.520227,1.9477577
17.52047,1.1819668
17.5206,1.0529289
17.524801,0.99684906
17.525274,0.9973259
17.525291,1.0879936
17.530031,1.1502533
17.531391,1.5028191
17.531816,1.1851273
17.532587,1.0277386
17.536669,1.1119823
17.536781,1.055439
17.53735,1.2956123
17.538458,1.3797626
17.540047,1.3261471
17.542057,1.756134
17.542526,2.015667
17.545313,1.265728
17.546875,1.4276009
17.547644,2.1991673
17.547655,1.1807632
17.548765,1.2904663
17.549963,0.8968754
17.552418,1.1650982
17.552452,1.1149178
17.55319,1.5639858
17.55433,0.96824455
17.554403,1.1100197
17.55478,1.2150784
17.555063,1.0753155
17.555647,1.2565594
17.557392,1.2666874
17.558613,1.1713467
17.558884,1.3643665
17.559164,1.1481037
17.562225,1.4952374
17.563856,1.3187141
17.564777,1.1012058
17.564888,1.0735035
17.565592,1.0483017
17.56702,1.1152687
17.567043,1.1211777
17.569336,1.5232697
17.570377,1.2421169
17.570623,1.1284428
17.57189,1.8927917
17.572535,2.4030056
17.572626,1.4266815
17.573801,1.0357437
17.573887,1.1066914
17.57398,1.1255207
17.574673,1.1018105
17.576202,1.1490555
17.576471,1.0503807
17.579405,0.8621254
17.581549,1.103056
17.58234,1.1253872
17.58254,1.2104015
17.582668,1.1360683
17.5827,1.2191868
17.584005,1.1805229
17.58482,0.9421749
17.58487,1.0410404
17.584978,1.1670189
17.587582,1.0740833
17.587975,1.091404
17.590384,2.3586636
17.591064,1.4701214
17.592173,1.1512146
17.593954,1.0841217
17.594297,1.0291328
17.595484,1.2111702
17.595982,1.4988899
17.597147,1.2416553
17.59764,1.0588417
17.599257,1.4052544
17.599598,1.2030334
17.599762,0.9549656
17.600416,1.3797264
17.60043,1.1598091
17.601395,1.4019833
17.602118,1.7609711
17.602522,1.1476002
17.605738,0.95965385
17.6063,0.96110725
17.606653,1.2318401
17.606758,1.1609154
17.60709,1.0781441
17.607628,1.2311993
17.609636,2.163313
17.610365,0.9931679
17.611338,1.0964909
17.611963,2.094223
17.61208,1.0995216
17.612244,1.1226273
17.612352,1.1845284
17.612432,1.2577038
17.614439,0.90218925
17.615274,1.0186596
17.61535,1.1129818
17.616232,1.0548286
17.616812,0.8358631
17.61701,1.1224728
17.61845,1.3151512
17.618818,1.0641785
17.619188,1.3433285
17.6203,1.1523018
17.62043,1.3528843
17.621126,1.0329628
17.621555,1.1751785
17.621576,1.1460552
17.621916,1.3568287
17.624723,2.0812283
17.62552,1.1732216
17.626062,1.1525593
17.626204,1.1780968
17.627108,1.0763817
17.630291,1.2461414
17.63089,0.9205208
17.63094,1.9664536
17.631975,1.1113491
17.63457,1.9921665
17.636244,1.1678925
17.63672,1.1556263
17.637114,1.2590637
17.637627,1.0865364
17.64144,1.2629089
17.641932,1.196722
17.642508,0.9323616
17.64252,1.0699253
17.645304,1.0901413
17.64636,1.1143227
17.646843,1.1854839
17.648468,1.1302719
17.650225,1.3812389
17.65046,1.2347755
17.650753,1.4355278
17.65166,1.4295578
17.652168,1.5391941
17.652891,1.1239815
17.653725,1.4108849
17.653778,1.4425545
17.6545,1.3137321
17.656052,1.1439667
17.659843,1.3416958
17.661945,1.3190498
17.664345,1.3982048
17.665154,1.2304611
17.665926,1.9382744
17.6666,1.4571075
17.667109,1.5921764
17.667768,1.4589729
17.667788,1.1732922
17.668863,1.6868782
17.669575,1.262106
17.670494,1.4348927
17.670856,1.2508526
17.670975,1.1569958
17.671427,1.1355953
17.671501,1.6864109
17.671577,1.2915401
17.67214,1.8359184
17.672174,1.0644588
17.6726,1.6642418
17.67333,1.1741428
17.67392,1.0764084
17.67461,1.0362511
17.674982,1.2284985
17.67686,1.2576542
17.677055,1.2824898
17.677229,1.1582241
17.677282,1.1750412
17.67768,1.1318378
17.678057,1.9111023
17.678087,1.889595
17.679495,1.0879288
17.679659,0.79387665
17.68012,
17.680193,1.1210918
17.683498,1.3353271
17.68445,1.0960922
17.685062,1.0149078
17.685503,1.7200832
17.686338,1.1508884
17.686522,1.2924938
17.687101,1.0846367
17.68807,0.95349884
17.688969,1.3788528
17.690603,2.2408752
17.690899,1.0925827
17.691498,2.433401
17.692554,1.1176491
17.693066,1.1304626
17.696959,1.0079079
17.697714,0.98968506
17.700453,1.4448795
17.701765,1.2589226
17.703344,1.0533752
17.703438,1.1639023
17.709372,1.1979599
17.710417,1.4557514
17.711185,1.2301807
17.711506,1.2356987
17.711586,1.1765099
17.712446,1.0881958
17.713045,1.2249146
17.719873,2.23666
17.72085,1.4199104
17.721724,0.92744637
17.724604,1.1438141
17.72672,1.1008053
17.72696,1.4470997
17.727432,1.124815
17.727741,1.1575146
17.729273,1.1753693
17.730759,1.5072975
17.732695,1.7316437
17.732708,1.3795185
17.733385,1.123951
17.734333,2.530323
17.734999,1.7293987
17.738573,1.3676224
17.740347,1.1595078
17.741179,1.3327351
17.743755,1.0261078
17.74545,1.3712502
17.746096,1.4877281
17.749384,1.0953007
17.749535,1.1043587
17.750076,1.0897179
17.753387,0.99201965
17.753916,1.033287
17.75423,1.0447731
17.7547,1.2436104
17.759817,1.0690765
17.761992,1.113863
17.76218,2.0943546
17.762241,1.3294106
17.76245,1.231617
17.762754,1.1009312
17.763,1.0873718
17.763672,1.1277218
17.764292,1.1970825
17.76614,1.0562782
17.766684,1.1259708
17.76694,1.234129
17.76737,1.2283821
17.767603,1.1530933
17.770176,1.2764511
17.770437,1.1366634
17.771135,0.9920845
17.771303,1.826931
17.771334,1.3448734
17.771393,1.3089294
17.772234,1.4214725
17.772383,1.4659023
17.77288,2.146061
17.773277,1.1058884
17.774374,1.0987434
17.7758,1.2151451
17.775846,2.2971344
17.776012,1.3979168
17.777626,0.9297981
17.779722,1.8505096
17.780401,0.98539925
17.780863,1.0976353
17.781984,1.09338
17.783077,1.1897163
17.785004,1.3368492
17.78528,1.0501251
17.785326,1.4714565
17.785618,1.1898613
17.786575,1.0817928
17.787888,1.1300144
17.788412,1.1151848
17.790539,1.3098831
17.79069,1.3733921
17.791044,2.0806618
17.791454,1.2559128
17.792086,1.2042942
17.793053,1.9480286
17.79346,1.2062225
17.793915,1.1161804
17.796066,1.2172966
17.796154,1.0512371
17.797293,2.0213566
17.797829,1.1110897
17.798235,1.1797657
17.799353,1.1442184
17.799803,1.1452961
17.80033,1.1638641
17.80034,1.3348637
17.802599,1.1999302
17.803595,1.1666412
17.805298,1.0751209
17.805614,1.328228
17.806416,2.1271076
17.806557,1.1795864
17.808084,1.2162838
17.808605,1.124958
17.809324,1.0432568
17.80967,1.1773434
17.809711,2.3438263
17.809916,2.2947903
17.811932,1.1205788
17.813932,1.4711857
17.814035,1.0546188
17.814081,1.0601902
17.814299,1.4329052
17.81512,1.2505913
17.816359,1.1001492
17.81673,
17.817104,1.1409149
17.817684,1.1095028
17.817917,1.2193146
17.81964,1.0979748
17.820093,1.4299622
17.820578,1.5637665
17.820902,1.2580738
17.821428,1.2503548
17.823328,1.3449287
17.82442,1.3338184
17.827002,1.1542206
17.827156,1.850069
17.827436,1.732523
17.827631,1.259676
17.829021,1.2965488
17.830826,2.709713
17.830906,1.3341942
17.831322,1.1329651
17.833193,1.0474586
17.835331,1.7842655
17.836807,1.13727
17.837248,1.1754284
17.837717,0.96232796
17.839203,1.0912952
17.839903,1.1427288
17.840567,1.1810207
17.84429,1.2539883
17.844534,1.2115555
17.845064,1.221056
17.845228,1.182848
17.845253,1.2922287
17.845406,1.3546944
17.848528,1.1023026
17.848944,2.165823
17.851677,1.3276176
17.85266,1.152565
17.852673,1.3634472
17.853088,1.1888256
17.854017,1.8158474
17.854086,1.1931572
17.856258,1.3456688
17.85696,1.3722916
17.857084,2.4744606
17.857716,1.8428802
17.858902,1.0856495
17.859875,1.6115093
17.860462,1.3878098
17.86057,1.1041412
17.86478,1.1716881
17.86494,1.2588139
17.865807,1.1138401
17.866575,1.203495
17.867332,2.2530422
17.86749,1.2125092
17.86752,1.0271206
17.86778,1.1728573
17.868763,1.3574429
17.869684,1.152916
17.86998,1.414608
17.870909,1.154892
17.871824,1.2156601
17.872677,1.1650333
17.8727,3.241108
17.874348,1.2646732
17.875616,1.2247562
17.878244,0.93998337
17.878288,1.191679
17.878912,1.1131077
17.880016,1.5764332
17.88043,1.0428524
17.88049,1.2184086
17.881649,1.115675
17.881891,1.3108368
17.882507,1.487009
17.883907,1.0614357
17.891869,1.0750885
17.89193,0.9518757
17.89436,1.3206043
17.894424,2.037056
17.894701,1.8626747
17.895174,1.9360943
17.895844,1.1378822
17.896507,1.3103848
17.89794,1.4550095
17.897999,1.1215172
17.899324,1.2366314
17.900133,1.1730709
17.902052,1.7381077
17.903095,0.9695263
17.903704,1.1213913
17.903912,1.2707729
17.904667,2.6046448
17.905119,2.6327114
17.906265,1.3098297
17.907808,1.1756935
17.90828,1.2297287
17.908337,1.1256523
17.91053,1.1409168
17.911974,1.1940899
17.912172,1.646368
17.912912,0.9618149
17.913183,1.6803856
17.91354,1.2396812
17.9136,1.2182274
17.915499,1.2804966
17.91564,1.5794125
17.91625,0.9828415
17.916958,1.5066032
17.917929,1.3304958
17.919754,1.1099415
17.920614,1.416914
17.922935,1.2462578
17.924232,1.2491341
17.924305,1.2541752
17.925123,0.96901894
17.925224,1.1896763
17.926401,
17.931349,1.3386345
17.9314,1.40629
17.933561,1.558424
17.934492,1.1945286
17.934927,1.3000603
17.935188,1.0528641
17.93539,1.2105179
17.937857,1.3752155
17.938992,1.1484032
17.939238,1.312994
17.940144,1.181057
17.941092,1.2006588
17.941265,2.447237
17.941612,1.2171078
17.942116,1.1436253
17.942636,1.1530151
17.943256,1.3304348
17.943935,1.2651615
17.944857,1.1104774
17.945051,1.1947193
17.94587,1.3314915
17.94624,1.6410046
17.946823,1.2860737
17.947386,1.3351765
17.947601,1.1102448
17.94867,1.5456123
17.94928,1.1665344
17.949799,1.053976
17.950352,1.1278496
17.950806,1.1085587
17.951618,1.2748585
17.95197,1.177908
17.952063,1.310276
17.952875,1.1220989
17.953169,1.193943
17.954123,1.2598934
17.954401,1.2214699
17.954409,2.528696
17.95464,1.1394997
17.954975,1.0219536
17.955338,1.0407524
17.956482,1.4532623
17.956863,1.8626385
17.95722,1.3370628
17.957598,1.1450329
17.958168,0.9678669
17.95905,3.0161648
17.959454,0.9500313
17.96196,1.3252678
17.963291,1.0835667
17.965038,1.2044697
17.96747,1.7316074
17.968237,1.13134
17.970383,1.1975155
17.970972,1.0301151
17.97099,1.1723976
17.97167,1.1825275
17.9728,1.2122135
17.97489,1.2088928
17.976103,
17.976198,1.1335487
17.976263,1.1590977
17.97764,1.1727715
17.979563,1.169939
17.980375,1.0728092
17.980927,1.2049141
17.98258,1.1492786
17.982786,1.313715
17.983814,0.91259575
17.983822,3.129736
17.984247,1.1628284
17.985172,1.0216179
17.986118,1.0950451
17.986769,1.3191032
17.988255,1.814867
17.990225,1.2768574
17.991007,1.1838531
17.99249,1.132721
17.99281,1.290472
17.993448,1.1550446
17.994028,1.2744732
17.994745,1.2024059
17.994825,1.3847618
17.99553,1.1791134
17.995941,1.200531
17.996853,1.0988579
17.997639,2.0630684
17.998394,1.6447659
17.999372,1.0998535
17.999592,1.101757
