ra,dec,g
283.4160028988,33.02960117433,12.879877
283.37878628124,33.04223031275,14.571962
283.39248264019,33.04870979794,14.99898
283.37244475018,33.03989764849,15.124044
283.39085362352,33.04858077268,15.346008
283.39442897799,33.01077590187,15.352864
283.37823740057,33.02859023754,15.497582
283.38663531499,33.02318195628,15.535778
283.41188885455,33.05019871723,15.55114
283.39624524513,33.02914523473,15.645735
283.39286264145,33.0539714258,15.879832
283.39321612603,33.03044616205,16.177454
283.4086389933,33.00650422938,16.401398
283.39112313599,33.02462220809,16.865057
283.39230972469,33.0354923376,17.180876
283.39206474691,33.04917874101,17.221317
283.42385809862,33.01557489664,17.242296
283.39252631186,33.04921076988,17.341717
283.42724672013,33.03334779475,17.407593
283.37732602109,33.01369029214,17.626036
283.38463818323,33.01672263769,17.660612
283.41774384151,33.02595029478,17.698942
283.39902439792,33.05599330135,17.780409
283.39775880066,33.03580145219,18.131536
283.39284413139,33.04476899373,18.1909
283.39528361756,33.0403060316,18.201027
283.37816008851,33.00666390659,18.260115
283.3916948003,33.00735278562,18.318432
283.38855138005,33.01903152079,18.344076
283.38539802747,33.05168388146,18.382235
283.39591142257,33.04771019927,18.497658
283.39186600114,33.04913643615,18.500698
283.39328945083,33.04728283236,18.5054
283.39257581872,33.02487235336,18.675896
283.36229439059,33.02891563096,18.702816
283.38068295592,33.00793025629,18.708054
283.38854590494,33.04910273407,18.721909
283.398200144,33.05540931056,18.73366
283.41322568612,33.03444479417,18.738934
283.40003874375,33.00166476561,18.794174
283.39147869012,33.03236031335,18.80235
283.41327519042,33.04855894786,18.808025
283.41384249135,33.03527850348,18.815948
283.39588239025,33.00443488543,18.897554
283.425714364,33.03051760613,18.915697
283.38075833212,33.03600459199,18.926315
283.40230426139,33.04364381557,18.958542
283.39833260988,33.03445600009,18.994848
283.39258305371,33.01030076765,19.033588
283.38708822445,33.03757158521,19.152672
283.36469306207,33.01893560472,19.199701
283.39510467997,33.0312151477,19.268444
283.37311872943,33.01747179146,19.293278
283.40712343372,33.04578851861,19.380278
283.41164501087,33.05196805706,19.39662
283.39741782817,33.05702462028,19.407679
283.40136455813,33.03072639189,19.42995
283.38342522931,33.02524069583,19.48808
283.370668694,33.04011259402,19.511192
283.39830469903,33.02697236461,19.536455
283.41890359229,33.03857416893,19.63544
283.37308171393,33.01959019895,19.650837
283.38149118814,33.02255570943,19.683727
283.40413139941,33.03027922984,19.75848
283.38802847668,33.00240384908,19.781313
283.38231022975,33.04147528857,19.784391
283.41560154275,33.03577637691,19.87359
283.42038644233,33.03308878713,19.876394
283.39693160153,33.02529072012,19.881784
283.38222148571,33.0043667814,19.959373
283.41512733327,33.04355014521,19.973703
283.41692125399,33.00749447446,19.993738
