ra,dec,g
149.25408350719,68.90185420203,8.922726
148.76656135151,68.90167181183,9.171753
148.76809717368,68.90145695858,9.174706
148.3237684693,69.04672503133,10.081947
149.5065658336,68.95675604511,10.203219
148.76036722242,68.93917950006,10.378214
148.75346978834,68.93930804177,10.464224
149.01722957093,69.3082483926,10.520818
148.6187899089,69.22275972185,11.028564
148.3654102182,68.97849766977,11.228806
148.93731625874,69.02939497146,11.291186
149.18787525037,69.16705750865,11.444556
148.8578751129,68.8557459193,11.472509
148.67633046816,69.09777445691,11.598346
148.92231068744,69.00844895015,11.778159
148.81357816495,69.25505038964,12.035603
148.68870172201,68.94974018335,12.199272
148.63195015093,69.02390760493,12.263844
149.41152082339,69.17894677189,12.622963
148.57815314317,69.04391239753,12.624453
149.19594483504,69.12400595676,12.715385
148.96635299048,69.20235471452,13.120006
148.50936710058,69.1153242069,13.232042
149.38254499873,69.02446618748,13.472451
149.39162758855,69.22923305336,13.512449
149.06537957766,68.92371807045,13.513354
149.14319704705,69.13094557149,13.645657
148.42006185512,69.13509807348,13.654227
148.8153375608,68.84587341088,13.71832
149.18664592098,69.15014207448,13.750056
148.32004182018,69.1173243162,14.128293
148.31749065717,69.15490879417,14.144563
148.72164542222,69.06341399319,14.272088
149.27107488591,69.16610648625,14.295808
149.39566103177,68.89834781353,14.30302
148.84738789998,69.01374576196,14.35124
149.34483577429,68.92975822779,14.368859
148.25137784839,69.07767151959,14.449488
148.96925672507,69.07610771386,14.482515
148.23041645812,69.01709750819,14.526423
149.34467612102,69.17661070889,14.555278
148.36487430227,69.15212756973,14.560542
149.21501833242,69.13697829141,14.572821
148.46294922271,68.92430924809,14.586174
148.71024717276,69.22878039629,14.598969
149.24573543588,69.15901547232,14.63551
149.19114266442,68.90014848579,14.642533
148.37044282791,68.93836151043,14.694119
148.85771431781,69.0641629728,14.695759
148.45966992211,68.895713305,14.717795
148.61201409068,68.90612587208,14.74184
148.52398818605,69.15329738034,14.7612
148.27260906951,68.95233219679,14.776121
148.56232826541,68.96599932356,14.777691
148.45405876746,69.02725681186,14.786405
149.32471013603,69.02675274192,14.791779
148.63765015446,69.10074954502,14.840433
149.23073072774,69.0866399439,14.86282
148.62913061275,69.23271750279,14.909906
149.31327650463,69.19122179189,14.939924
148.32915890369,69.06317719561,14.957516
149.50943406356,68.95298123071,14.979813
149.56480279435,69.05946361227,15.006681
149.17587057013,68.95260513626,15.037293
149.26430720452,69.11648110618,15.088726
149.30609438362,69.0541388987,15.09014
148.88822286209,69.06529482014,15.129488
149.19735413073,69.08147151035,15.237326
