ra,dec,g
210.95775860056,54.15156059781,11.644935
211.09031922811,54.32289187054,11.926937
210.55149280784,54.52602859696,11.969108
211.17541454623,54.35177778687,12.209732
210.50328470748,54.38769082892,12.60621
210.55163408869,54.52613420269,12.618978
210.81085154104,54.37031401176,12.802347
210.48052615958,54.27248174934,13.016763
210.50838585518,54.34546043184,13.067875
211.01839189454,54.22557130753,13.123791
210.45745333589,54.38400945928,13.300157
211.01143848082,54.30498420777,13.367925
210.71028275268,54.36942351217,13.450436
210.80691406694,54.26198703841,13.557611
211.08509715145,54.3901524615,13.695148
210.51058396396,54.53195897027,13.727997
210.7254927054,54.27476535224,13.840673
210.93811349221,54.2710709468,13.847654
210.62325125358,54.28207122464,13.898527
210.69333640979,54.47626582785,13.928082
210.84316274994,54.26007545508,14.282809
210.76320730305,54.15166688526,14.287437
210.62432906857,54.35528803141,14.439511
211.09083408529,54.32266151982,14.490704
210.62966902859,54.23444078889,14.501637
211.06751410191,54.42873631571,14.517212
210.57964993265,54.44930075545,14.545141
210.69206961521,54.15064886852,14.597616
210.88755693995,54.38778494332,14.602167
210.86472937443,54.53113907668,14.622162
210.89614164266,54.43760538078,14.681591
211.0956293785,54.50777858739,14.818174
210.46196448092,54.26892429404,14.845016
210.81555283578,54.45778676117,14.875612
210.70381357295,54.54528801875,15.016592
210.88363669602,54.11390308003,15.033647
210.618728615,54.21241971066,15.050988
210.65116437093,54.31498244488,15.051441
210.89843149056,54.34175292356,15.120766
210.88841057662,54.56287321875,15.160464
210.43511780467,54.4580096356,15.214411
210.69440069953,54.37001136681,15.247349
210.84898574206,54.24236159337,15.310427
211.05439710621,54.54915812701,15.321532
210.73597032324,54.10789802244,15.323118
210.73788040191,54.59128968422,15.328188
211.01162828321,54.16915461525,15.35031
210.55715072172,54.29901756782,15.351542
210.46220559087,54.30234507178,15.368161
210.78295896764,54.4596958005,15.426294
210.6249415315,54.35855672205,15.433944
210.91707008734,54.39177540816,15.474452
211.0301737681,54.35205879421,15.506596
210.94190139219,54.44673461658,15.556627
210.59077844401,54.1453728867,15.582376
210.98352219852,54.34935927451,15.61216
210.75142364138,54.49132015423,15.627597
210.66013972757,54.24744653489,15.673848
210.94567133263,54.29519038543,15.691331
210.62500962487,54.16823564363,15.708288
210.85695615212,54.37872258451,15.726234
210.65182245908,54.44642500999,15.74838
210.82661055707,54.3479517251,15.759476
210.79280723186,54.39744016233,15.772434
210.90065461918,54.3496822568,15.80671
210.69707353313,54.16727655594,15.812437
210.61884611254,54.40476173992,15.83804
210.74257418529,54.54047018336,15.874842
210.77427352325,54.29035241181,15.87547
210.73788701023,54.27802221524,15.909962
211.06836281417,54.39067991633,15.927725
210.87048904443,54.19259048537,15.930821
210.84927442924,54.27064777921,15.936416
210.63684966235,54.44795562987,15.966083
210.63041642181,54.53318247659,15.967305
210.85378719106,54.2325477173,16.074282
210.41884721836,54.39986220106,16.10195
211.12526701308,54.25977251925,16.109262
210.70715444408,54.35814718914,16.141949
210.95558436962,54.42004358629,16.150475
210.6778004397,54.37530894469,16.158949
210.69766494686,54.20195542694,16.169102
210.77558312902,54.14520417295,16.186459
210.64245116166,54.57581633907,16.192427
210.82754982468,54.55805970046,16.219757
210.64324873472,54.57650407662,16.256865
210.57081010524,54.45829019852,16.296534
210.81585164836,54.26243501702,16.318386
210.80838084496,54.11480361559,16.32076
210.50046043966,54.48501797421,16.326138
210.70666458902,54.20484240908,16.356136
211.04122346457,54.50054347636,16.370558
210.72844421278,54.31508201375,16.381945
210.48953401759,54.42955248163,16.410677
210.85033866241,54.12214675713,16.42805
210.95635726704,54.46095021927,16.429146
210.73785482269,54.49968489303,16.434608
210.47008150503,54.22083835175,16.437265
210.5874089742,54.46139870248,16.473675
210.61709907209,54.4158331284,16.502333
210.79359492464,54.53185929762,16.528957
211.05152976132,54.23155703569,16.551956
210.38605155082,54.35739507519,16.601358
210.77407213548,54.2555306751,16.624338
210.68754773729,54.34686106581,16.659561
210.79264599593,54.39767792261,16.678123
210.95163364325,54.51932187277,16.702087
211.02181444775,54.26391267309,16.764746
210.79668258536,54.17018192017,16.782858
210.7943183438,54.49717776536,16.784077
210.53879711322,54.27298535497,16.799074
210.81179511104,54.10759831318,16.821867
210.9404071166,54.32197630174,16.840706
210.78149097255,54.10406315034,16.856316
210.71931109553,54.11417621879,16.872717
210.89895884531,54.41992893605,16.880453
210.98389112689,54.54523613484,16.906479
211.06268185174,54.2624880065,16.947836
210.54686555423,54.35600935373,17.031658
210.7885099556,54.25158340485,17.0364
210.81253511124,54.46301536591,17.046251
210.77582296653,54.28510776993,17.046335
210.74751905096,54.27417623517,17.050613
210.61159399433,54.51102590027,17.05605
210.66454039743,54.20534860114,17.07143
210.6749663168,54.19453353586,17.078138
210.86098410435,54.27437652932,17.115671
210.76965395548,54.54817506648,17.117918
210.42773519267,54.29530562487,17.132912
210.84901816379,54.57904475259,17.144964
210.65626113815,54.33016752103,17.153864
210.61152746478,54.56452589752,17.15464
210.76971767012,54.09938610716,17.214893
210.97967072675,54.54976180133,17.24147
211.08623869367,54.32203108269,17.250963
211.05230726916,54.19088918142,17.257061
210.5581958426,54.25131055992,17.27957
210.78837904352,54.16096469672,17.284637
210.54788270049,54.16564659375,17.323933
211.09193900433,54.42752679736,17.35535
210.81510497017,54.45868826889,17.355387
210.70210052162,54.21061875834,17.423008
210.64338785971,54.35465953221,17.44436
210.94291777909,54.38513353077,17.468336
210.54270276169,54.24113808982,17.482464
210.58259170184,54.24918170583,17.48354
210.43897442551,54.33312687694,17.49234
210.47467675868,54.45083537627,17.505249
210.63275467999,54.48870782356,17.521963
210.89430451416,54.27184809384,17.533098
210.50570042286,54.29262446766,17.563787
210.55202925259,54.38921246718,17.565174
210.51860154513,54.40011827681,17.568953
211.01455599235,54.5448075859,17.625912
210.90022785137,54.44338720437,17.648355
210.85057492562,54.37880371512,17.64964
210.98883914971,54.30409413933,17.663578
210.47964614111,54.50482404797,17.705603
210.61322722059,54.23267388583,17.729305
211.10956161023,54.29531924261,17.755625
210.48397690093,54.18723353816,17.766914
211.08472016761,54.44791118177,17.779934
210.78049390952,54.33498938407,17.814436
211.05014613379,54.37244634432,17.821829
210.8007080015,54.15441143742,17.845802
210.63394947555,54.41751324979,17.894672
211.22003066551,54.34004001544,17.904072
210.99008712195,54.31554998571,17.922457
211.12716157357,54.28909976896,17.960615
210.8496069197,54.29968190872,17.971409
210.9562690338,54.38585838723,17.971615
210.75628599598,54.38595808847,17.974987
210.55946297853,54.51153961213,17.979933
210.46959585112,54.29792748431,17.99408
211.08591803486,54.42008727984,18.025385
211.02870918587,54.26075581674,18.030294
210.57821556734,54.24552114659,18.036034
210.43552585863,54.4580207689,18.040983
210.78911408193,54.46009426765,18.045198
210.98250434142,54.3494511243,18.050085
210.66034458176,54.43537402805,18.055014
210.92566538848,54.38170427256,18.060568
210.64556555255,54.34418765803,18.067825
210.80311827368,54.24552951895,18.097614
210.82401721428,54.57747289631,18.121378
211.0006575287,54.41267005727,18.123774
210.73070653065,54.27774413109,18.136885
210.83802156231,54.21891160261,18.15509
210.69431339213,54.16943064597,18.15519
210.6712084333,54.17775274895,18.163477
210.8453595705,54.28620591252,18.16431
211.08703401163,54.44088898606,18.195961
211.1882201937,54.43340654749,18.209993
210.75520728196,54.49247079309,18.226759
210.64035032193,54.37621769586,18.231678
211.016768068,54.39809367836,18.249434
210.91533428998,54.49103999927,18.262363
210.89464001756,54.12890384243,18.27139
211.05119665529,54.22974452877,18.275087
211.01001904805,54.55806754331,18.297464
210.6288303357,54.37696887413,18.3022
210.45990520706,54.44976433114,18.310225
210.62508931269,54.51092984328,18.337282
210.66839766702,54.20125071659,18.345154
211.02056244061,54.28720654923,18.347742
210.48633016463,54.4319776393,18.354132
210.63773796209,54.19656985023,18.366064
211.1190708499,54.28605596188,18.388386
211.10085439263,54.23107086964,18.397324
210.80221574792,54.34892220973,18.398952
210.83893461726,54.11459881351,18.402925
210.88058195462,54.3540146562,18.409536
210.73931162228,54.11335851675,18.415976
210.82493911478,54.31869595054,18.423965
210.48737185278,54.2555979299,18.429379
211.04004018591,54.48959514195,18.441906
210.82442215435,54.56973979226,18.457958
210.92248585293,54.31792212891,18.462927
210.59716366973,54.46713011672,18.46705
210.89718966238,54.49141516689,18.493534
211.01397028589,54.13307829591,18.49492
210.59317920474,54.48566499897,18.49816
210.80208081253,54.34826048041,18.508827
210.94211954524,54.43438849582,18.508947
210.86769475543,54.28278984058,18.510046
210.8919304876,54.31025275531,18.510994
210.65276512451,54.3626288057,18.527708
210.61764028536,54.27395725704,18.532923
210.64454360102,54.54780982696,18.547016
210.73183210827,54.45348357307,18.548082
210.5663471858,54.15825152112,18.583864
210.46456279,54.45077752743,18.58394
210.58923883312,54.42797629849,18.588259
210.89683217517,54.37853374136,18.592815
210.4784659396,54.2572026569,18.59599
210.95427197384,54.36384352914,18.622717
211.16935596233,54.39781858738,18.624529
211.11325475528,54.21002205181,18.640371
210.55080713386,54.53291850852,18.643478
210.39075956816,54.31057183136,18.662004
210.87946044526,54.42627892122,18.672907
210.90929006838,54.5441950155,18.686089
210.94735941404,54.37482642572,18.69168
210.68861223219,54.50805654674,18.69572
210.70868474276,54.57316590692,18.702137
210.79762835058,54.17911156247,18.719112
210.72934579813,54.3741561575,18.726345
210.73493695476,54.30752924507,18.73258
210.5468067093,54.24626330844,18.73444
210.98370601078,54.36369346637,18.760952
210.42681793126,54.36029339361,18.763094
210.64934925174,54.14558981055,18.76704
210.92730976366,54.29454688904,18.767168
210.74651366937,54.20524215054,18.781233
210.45589237155,54.30777493331,18.796663
210.416748466,54.27135240608,18.799849
210.80216226578,54.2987244487,18.799938
210.70360991288,54.48023114582,18.82053
210.75501710835,54.31100411719,18.823723
210.92323033744,54.52173578549,18.835424
210.72924646122,54.37412307724,18.836761
211.03950406295,54.49977305128,18.837156
211.03252248702,54.44626156519,18.838154
210.68294222116,54.2910129915,18.870075
210.94579462848,54.49088401982,18.884863
210.98213761078,54.48668651211,18.898726
210.48501741871,54.32802728767,18.910852
210.8034712598,54.34770252454,18.917318
210.86769434675,54.34222041104,18.92516
210.82554988375,54.40025299397,18.93228
210.82272799056,54.46170300731,18.939133
210.52102106275,54.37143996273,18.939844
210.70304198665,54.29900525963,18.958868
210.75617472337,54.5848895663,18.978323
210.90051471267,54.5481436622,18.990747
210.57711653506,54.24535063209,18.99423
210.84247406966,54.19641085226,18.996536
211.13399664711,54.36842452215,19.00187
210.55252797177,54.26479353243,19.004065
211.05197472158,54.4822646962,19.018322
211.10577734601,54.312591327,19.020164
210.66340151685,54.32121701313,19.032875
210.88071151015,54.34828586042,19.035818
211.05662986123,54.23120701298,19.03753
211.08901355714,54.31905863025,19.065737
211.12038997096,54.39695626106,19.076132
210.75000273235,54.4099098861,19.081
210.7167504645,54.45965172134,19.094269
210.89130258738,54.46211939627,19.116522
210.9026411328,54.47793781516,19.117527
210.82984646058,54.26191466473,19.133251
210.70467258595,54.18128139883,19.13586
211.10023657191,54.31359053812,19.14234
211.06845761595,54.36943718899,19.145819
210.87108365296,54.46078175265,19.149567
211.11929515876,54.39799890521,19.165089
210.53799129408,54.27392217517,19.1655
211.0538457803,54.26672721912,19.188892
210.45347477815,54.41567837283,19.243673
210.75486338223,54.24141595342,19.245003
210.75485869927,54.24146589789,19.246536
211.12033652647,54.39680150986,19.250223
